"uSeed","l2.dist","Model","N","phi","T","sim.Seed","Rep","sim.Path","sim.File"
891956,"Gaussian","BinAR",100,0.4,30,0,89,"simulation-files/sim-files","sim_uSeed-891956_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-89.rds"
891963,"Chi2","BinAR",100,0.4,30,0,89,"simulation-files/sim-files","sim_uSeed-891963_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-89.rds"
891967,"Gaussian","Chi2AR",100,0.4,30,0,89,"simulation-files/sim-files","sim_uSeed-891967_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-89.rds"
891974,"Chi2","Chi2AR",100,0.4,30,0,89,"simulation-files/sim-files","sim_uSeed-891974_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-89.rds"
891978,"Gaussian","DAR",100,0.4,30,0,89,"simulation-files/sim-files","sim_uSeed-891978_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-89.rds"
891985,"Chi2","DAR",100,0.4,30,0,89,"simulation-files/sim-files","sim_uSeed-891985_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-89.rds"
891989,"Gaussian","PoDAR",100,0.4,30,0,89,"simulation-files/sim-files","sim_uSeed-891989_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-89.rds"
891996,"Chi2","PoDAR",100,0.4,30,0,89,"simulation-files/sim-files","sim_uSeed-891996_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-89.rds"
892000,"Gaussian","NAR",100,0.4,30,0,89,"simulation-files/sim-files","sim_uSeed-892000_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-89.rds"
892007,"Chi2","NAR",100,0.4,30,0,89,"simulation-files/sim-files","sim_uSeed-892007_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-89.rds"
893286,"Gaussian","BinAR",100,0.4,100,0,89,"simulation-files/sim-files","sim_uSeed-893286_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-89.rds"
893293,"Chi2","BinAR",100,0.4,100,0,89,"simulation-files/sim-files","sim_uSeed-893293_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-89.rds"
893297,"Gaussian","Chi2AR",100,0.4,100,0,89,"simulation-files/sim-files","sim_uSeed-893297_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-89.rds"
893304,"Chi2","Chi2AR",100,0.4,100,0,89,"simulation-files/sim-files","sim_uSeed-893304_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-89.rds"
893308,"Gaussian","DAR",100,0.4,100,0,89,"simulation-files/sim-files","sim_uSeed-893308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-89.rds"
893315,"Chi2","DAR",100,0.4,100,0,89,"simulation-files/sim-files","sim_uSeed-893315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-89.rds"
893319,"Gaussian","PoDAR",100,0.4,100,0,89,"simulation-files/sim-files","sim_uSeed-893319_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-89.rds"
893326,"Chi2","PoDAR",100,0.4,100,0,89,"simulation-files/sim-files","sim_uSeed-893326_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-89.rds"
893330,"Gaussian","NAR",100,0.4,100,0,89,"simulation-files/sim-files","sim_uSeed-893330_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-89.rds"
893337,"Chi2","NAR",100,0.4,100,0,89,"simulation-files/sim-files","sim_uSeed-893337_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-89.rds"
901956,"Gaussian","BinAR",100,0.4,30,0,90,"simulation-files/sim-files","sim_uSeed-901956_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-90.rds"
901963,"Chi2","BinAR",100,0.4,30,0,90,"simulation-files/sim-files","sim_uSeed-901963_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-90.rds"
901967,"Gaussian","Chi2AR",100,0.4,30,0,90,"simulation-files/sim-files","sim_uSeed-901967_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-90.rds"
901974,"Chi2","Chi2AR",100,0.4,30,0,90,"simulation-files/sim-files","sim_uSeed-901974_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-90.rds"
901978,"Gaussian","DAR",100,0.4,30,0,90,"simulation-files/sim-files","sim_uSeed-901978_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-90.rds"
901985,"Chi2","DAR",100,0.4,30,0,90,"simulation-files/sim-files","sim_uSeed-901985_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-90.rds"
901989,"Gaussian","PoDAR",100,0.4,30,0,90,"simulation-files/sim-files","sim_uSeed-901989_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-90.rds"
901996,"Chi2","PoDAR",100,0.4,30,0,90,"simulation-files/sim-files","sim_uSeed-901996_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-90.rds"
902000,"Gaussian","NAR",100,0.4,30,0,90,"simulation-files/sim-files","sim_uSeed-902000_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-90.rds"
902007,"Chi2","NAR",100,0.4,30,0,90,"simulation-files/sim-files","sim_uSeed-902007_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-90.rds"
903286,"Gaussian","BinAR",100,0.4,100,0,90,"simulation-files/sim-files","sim_uSeed-903286_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-90.rds"
903293,"Chi2","BinAR",100,0.4,100,0,90,"simulation-files/sim-files","sim_uSeed-903293_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-90.rds"
903297,"Gaussian","Chi2AR",100,0.4,100,0,90,"simulation-files/sim-files","sim_uSeed-903297_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-90.rds"
903304,"Chi2","Chi2AR",100,0.4,100,0,90,"simulation-files/sim-files","sim_uSeed-903304_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-90.rds"
903308,"Gaussian","DAR",100,0.4,100,0,90,"simulation-files/sim-files","sim_uSeed-903308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-90.rds"
903315,"Chi2","DAR",100,0.4,100,0,90,"simulation-files/sim-files","sim_uSeed-903315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-90.rds"
903319,"Gaussian","PoDAR",100,0.4,100,0,90,"simulation-files/sim-files","sim_uSeed-903319_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-90.rds"
903326,"Chi2","PoDAR",100,0.4,100,0,90,"simulation-files/sim-files","sim_uSeed-903326_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-90.rds"
903330,"Gaussian","NAR",100,0.4,100,0,90,"simulation-files/sim-files","sim_uSeed-903330_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-90.rds"
903337,"Chi2","NAR",100,0.4,100,0,90,"simulation-files/sim-files","sim_uSeed-903337_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-90.rds"
911956,"Gaussian","BinAR",100,0.4,30,0,91,"simulation-files/sim-files","sim_uSeed-911956_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-91.rds"
911963,"Chi2","BinAR",100,0.4,30,0,91,"simulation-files/sim-files","sim_uSeed-911963_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-91.rds"
911967,"Gaussian","Chi2AR",100,0.4,30,0,91,"simulation-files/sim-files","sim_uSeed-911967_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-91.rds"
911974,"Chi2","Chi2AR",100,0.4,30,0,91,"simulation-files/sim-files","sim_uSeed-911974_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-91.rds"
911978,"Gaussian","DAR",100,0.4,30,0,91,"simulation-files/sim-files","sim_uSeed-911978_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-91.rds"
911985,"Chi2","DAR",100,0.4,30,0,91,"simulation-files/sim-files","sim_uSeed-911985_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-91.rds"
911989,"Gaussian","PoDAR",100,0.4,30,0,91,"simulation-files/sim-files","sim_uSeed-911989_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-91.rds"
911996,"Chi2","PoDAR",100,0.4,30,0,91,"simulation-files/sim-files","sim_uSeed-911996_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-91.rds"
912000,"Gaussian","NAR",100,0.4,30,0,91,"simulation-files/sim-files","sim_uSeed-912000_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-91.rds"
912007,"Chi2","NAR",100,0.4,30,0,91,"simulation-files/sim-files","sim_uSeed-912007_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-91.rds"
913286,"Gaussian","BinAR",100,0.4,100,0,91,"simulation-files/sim-files","sim_uSeed-913286_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-91.rds"
913293,"Chi2","BinAR",100,0.4,100,0,91,"simulation-files/sim-files","sim_uSeed-913293_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-91.rds"
913297,"Gaussian","Chi2AR",100,0.4,100,0,91,"simulation-files/sim-files","sim_uSeed-913297_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-91.rds"
913304,"Chi2","Chi2AR",100,0.4,100,0,91,"simulation-files/sim-files","sim_uSeed-913304_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-91.rds"
913308,"Gaussian","DAR",100,0.4,100,0,91,"simulation-files/sim-files","sim_uSeed-913308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-91.rds"
913315,"Chi2","DAR",100,0.4,100,0,91,"simulation-files/sim-files","sim_uSeed-913315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-91.rds"
913319,"Gaussian","PoDAR",100,0.4,100,0,91,"simulation-files/sim-files","sim_uSeed-913319_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-91.rds"
913326,"Chi2","PoDAR",100,0.4,100,0,91,"simulation-files/sim-files","sim_uSeed-913326_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-91.rds"
913330,"Gaussian","NAR",100,0.4,100,0,91,"simulation-files/sim-files","sim_uSeed-913330_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-91.rds"
913337,"Chi2","NAR",100,0.4,100,0,91,"simulation-files/sim-files","sim_uSeed-913337_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-91.rds"
921956,"Gaussian","BinAR",100,0.4,30,0,92,"simulation-files/sim-files","sim_uSeed-921956_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-92.rds"
921963,"Chi2","BinAR",100,0.4,30,0,92,"simulation-files/sim-files","sim_uSeed-921963_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-92.rds"
921967,"Gaussian","Chi2AR",100,0.4,30,0,92,"simulation-files/sim-files","sim_uSeed-921967_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-92.rds"
921974,"Chi2","Chi2AR",100,0.4,30,0,92,"simulation-files/sim-files","sim_uSeed-921974_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-92.rds"
921978,"Gaussian","DAR",100,0.4,30,0,92,"simulation-files/sim-files","sim_uSeed-921978_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-92.rds"
921985,"Chi2","DAR",100,0.4,30,0,92,"simulation-files/sim-files","sim_uSeed-921985_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-92.rds"
921989,"Gaussian","PoDAR",100,0.4,30,0,92,"simulation-files/sim-files","sim_uSeed-921989_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-92.rds"
921996,"Chi2","PoDAR",100,0.4,30,0,92,"simulation-files/sim-files","sim_uSeed-921996_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-92.rds"
922000,"Gaussian","NAR",100,0.4,30,0,92,"simulation-files/sim-files","sim_uSeed-922000_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-92.rds"
922007,"Chi2","NAR",100,0.4,30,0,92,"simulation-files/sim-files","sim_uSeed-922007_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-92.rds"
923286,"Gaussian","BinAR",100,0.4,100,0,92,"simulation-files/sim-files","sim_uSeed-923286_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-92.rds"
923293,"Chi2","BinAR",100,0.4,100,0,92,"simulation-files/sim-files","sim_uSeed-923293_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-92.rds"
923297,"Gaussian","Chi2AR",100,0.4,100,0,92,"simulation-files/sim-files","sim_uSeed-923297_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-92.rds"
923304,"Chi2","Chi2AR",100,0.4,100,0,92,"simulation-files/sim-files","sim_uSeed-923304_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-92.rds"
923308,"Gaussian","DAR",100,0.4,100,0,92,"simulation-files/sim-files","sim_uSeed-923308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-92.rds"
923315,"Chi2","DAR",100,0.4,100,0,92,"simulation-files/sim-files","sim_uSeed-923315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-92.rds"
923319,"Gaussian","PoDAR",100,0.4,100,0,92,"simulation-files/sim-files","sim_uSeed-923319_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-92.rds"
923326,"Chi2","PoDAR",100,0.4,100,0,92,"simulation-files/sim-files","sim_uSeed-923326_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-92.rds"
923330,"Gaussian","NAR",100,0.4,100,0,92,"simulation-files/sim-files","sim_uSeed-923330_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-92.rds"
923337,"Chi2","NAR",100,0.4,100,0,92,"simulation-files/sim-files","sim_uSeed-923337_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-92.rds"
931956,"Gaussian","BinAR",100,0.4,30,0,93,"simulation-files/sim-files","sim_uSeed-931956_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-93.rds"
931963,"Chi2","BinAR",100,0.4,30,0,93,"simulation-files/sim-files","sim_uSeed-931963_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-93.rds"
931967,"Gaussian","Chi2AR",100,0.4,30,0,93,"simulation-files/sim-files","sim_uSeed-931967_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-93.rds"
931974,"Chi2","Chi2AR",100,0.4,30,0,93,"simulation-files/sim-files","sim_uSeed-931974_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-93.rds"
931978,"Gaussian","DAR",100,0.4,30,0,93,"simulation-files/sim-files","sim_uSeed-931978_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-93.rds"
931985,"Chi2","DAR",100,0.4,30,0,93,"simulation-files/sim-files","sim_uSeed-931985_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-93.rds"
931989,"Gaussian","PoDAR",100,0.4,30,0,93,"simulation-files/sim-files","sim_uSeed-931989_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-93.rds"
931996,"Chi2","PoDAR",100,0.4,30,0,93,"simulation-files/sim-files","sim_uSeed-931996_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-93.rds"
932000,"Gaussian","NAR",100,0.4,30,0,93,"simulation-files/sim-files","sim_uSeed-932000_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-93.rds"
932007,"Chi2","NAR",100,0.4,30,0,93,"simulation-files/sim-files","sim_uSeed-932007_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-93.rds"
933286,"Gaussian","BinAR",100,0.4,100,0,93,"simulation-files/sim-files","sim_uSeed-933286_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-93.rds"
933293,"Chi2","BinAR",100,0.4,100,0,93,"simulation-files/sim-files","sim_uSeed-933293_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-93.rds"
933297,"Gaussian","Chi2AR",100,0.4,100,0,93,"simulation-files/sim-files","sim_uSeed-933297_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-93.rds"
933304,"Chi2","Chi2AR",100,0.4,100,0,93,"simulation-files/sim-files","sim_uSeed-933304_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-93.rds"
933308,"Gaussian","DAR",100,0.4,100,0,93,"simulation-files/sim-files","sim_uSeed-933308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-93.rds"
933315,"Chi2","DAR",100,0.4,100,0,93,"simulation-files/sim-files","sim_uSeed-933315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-93.rds"
933319,"Gaussian","PoDAR",100,0.4,100,0,93,"simulation-files/sim-files","sim_uSeed-933319_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-93.rds"
933326,"Chi2","PoDAR",100,0.4,100,0,93,"simulation-files/sim-files","sim_uSeed-933326_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-93.rds"
933330,"Gaussian","NAR",100,0.4,100,0,93,"simulation-files/sim-files","sim_uSeed-933330_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-93.rds"
933337,"Chi2","NAR",100,0.4,100,0,93,"simulation-files/sim-files","sim_uSeed-933337_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-93.rds"
941956,"Gaussian","BinAR",100,0.4,30,0,94,"simulation-files/sim-files","sim_uSeed-941956_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-94.rds"
941963,"Chi2","BinAR",100,0.4,30,0,94,"simulation-files/sim-files","sim_uSeed-941963_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-94.rds"
941967,"Gaussian","Chi2AR",100,0.4,30,0,94,"simulation-files/sim-files","sim_uSeed-941967_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-94.rds"
941974,"Chi2","Chi2AR",100,0.4,30,0,94,"simulation-files/sim-files","sim_uSeed-941974_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-94.rds"
941978,"Gaussian","DAR",100,0.4,30,0,94,"simulation-files/sim-files","sim_uSeed-941978_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-94.rds"
941985,"Chi2","DAR",100,0.4,30,0,94,"simulation-files/sim-files","sim_uSeed-941985_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-94.rds"
941989,"Gaussian","PoDAR",100,0.4,30,0,94,"simulation-files/sim-files","sim_uSeed-941989_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-94.rds"
941996,"Chi2","PoDAR",100,0.4,30,0,94,"simulation-files/sim-files","sim_uSeed-941996_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-94.rds"
942000,"Gaussian","NAR",100,0.4,30,0,94,"simulation-files/sim-files","sim_uSeed-942000_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-94.rds"
942007,"Chi2","NAR",100,0.4,30,0,94,"simulation-files/sim-files","sim_uSeed-942007_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-94.rds"
943286,"Gaussian","BinAR",100,0.4,100,0,94,"simulation-files/sim-files","sim_uSeed-943286_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-94.rds"
943293,"Chi2","BinAR",100,0.4,100,0,94,"simulation-files/sim-files","sim_uSeed-943293_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-94.rds"
943297,"Gaussian","Chi2AR",100,0.4,100,0,94,"simulation-files/sim-files","sim_uSeed-943297_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-94.rds"
943304,"Chi2","Chi2AR",100,0.4,100,0,94,"simulation-files/sim-files","sim_uSeed-943304_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-94.rds"
943308,"Gaussian","DAR",100,0.4,100,0,94,"simulation-files/sim-files","sim_uSeed-943308_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-94.rds"
943315,"Chi2","DAR",100,0.4,100,0,94,"simulation-files/sim-files","sim_uSeed-943315_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-94.rds"
943319,"Gaussian","PoDAR",100,0.4,100,0,94,"simulation-files/sim-files","sim_uSeed-943319_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-94.rds"
943326,"Chi2","PoDAR",100,0.4,100,0,94,"simulation-files/sim-files","sim_uSeed-943326_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-94.rds"
943330,"Gaussian","NAR",100,0.4,100,0,94,"simulation-files/sim-files","sim_uSeed-943330_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-94.rds"
943337,"Chi2","NAR",100,0.4,100,0,94,"simulation-files/sim-files","sim_uSeed-943337_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-94.rds"
951956,"Gaussian","BinAR",100,0.4,30,0,95,"simulation-files/sim-files","sim_uSeed-951956_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-95.rds"
951963,"Chi2","BinAR",100,0.4,30,0,95,"simulation-files/sim-files","sim_uSeed-951963_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-95.rds"
951967,"Gaussian","Chi2AR",100,0.4,30,0,95,"simulation-files/sim-files","sim_uSeed-951967_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-95.rds"
951974,"Chi2","Chi2AR",100,0.4,30,0,95,"simulation-files/sim-files","sim_uSeed-951974_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-95.rds"
951978,"Gaussian","DAR",100,0.4,30,0,95,"simulation-files/sim-files","sim_uSeed-951978_l2.dist-Gaussian_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-95.rds"
951985,"Chi2","DAR",100,0.4,30,0,95,"simulation-files/sim-files","sim_uSeed-951985_l2.dist-Chi2_Model-DAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-95.rds"
951989,"Gaussian","PoDAR",100,0.4,30,0,95,"simulation-files/sim-files","sim_uSeed-951989_l2.dist-Gaussian_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-95.rds"
951996,"Chi2","PoDAR",100,0.4,30,0,95,"simulation-files/sim-files","sim_uSeed-951996_l2.dist-Chi2_Model-PoDAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-95.rds"
952000,"Gaussian","NAR",100,0.4,30,0,95,"simulation-files/sim-files","sim_uSeed-952000_l2.dist-Gaussian_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-95.rds"
952007,"Chi2","NAR",100,0.4,30,0,95,"simulation-files/sim-files","sim_uSeed-952007_l2.dist-Chi2_Model-NAR_N-100_phi-0.4_T-30_sim.Seed-0_Rep-95.rds"
953286,"Gaussian","BinAR",100,0.4,100,0,95,"simulation-files/sim-files","sim_uSeed-953286_l2.dist-Gaussian_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-95.rds"
953293,"Chi2","BinAR",100,0.4,100,0,95,"simulation-files/sim-files","sim_uSeed-953293_l2.dist-Chi2_Model-BinAR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-95.rds"
953297,"Gaussian","Chi2AR",100,0.4,100,0,95,"simulation-files/sim-files","sim_uSeed-953297_l2.dist-Gaussian_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-95.rds"
953304,"Chi2","Chi2AR",100,0.4,100,0,95,"simulation-files/sim-files","sim_uSeed-953304_l2.dist-Chi2_Model-Chi2AR_N-100_phi-0.4_T-100_sim.Seed-0_Rep-95.rds"
